,Binomial.1.2,Order.1.2,Family.1.2,Genus.1.2,Species.1.2,Mass.g,Mass.Source,ForStrat.Arboreal,ForStrat.Ground,ForStrat.Source,ForStrat.Notes,Diet.Invertebrate,Diet.Vertebrate,Diet.Fruit,Diet.Seed,Diet.Herb,Diet.Source,PlantCat.Source,PlantCat.Notes
1197,Gerbilliscus_leucogaster,Rodentia,Muridae,Gerbilliscus,leucogaster,72.8,PHYLACINE,0,1,EltonTraits,,20,0,0,20,60,PHYLACINE,EltonTraits,
1198,Gerbilliscus_kempi,Rodentia,Muridae,Gerbilliscus,kempi,101,PHYLACINE,0,1,EltonTraits,,20,0,0,20,60,PHYLACINE,EltonTraits,
1199,Gerbilliscus_inclusus,Rodentia,Muridae,Gerbilliscus,inclusus,118.5,PHYLACINE,0,1,EltonTraits,,20,0,0,20,60,PHYLACINE,EltonTraits,
1200,Gerbilliscus_guineae,Rodentia,Muridae,Gerbilliscus,guineae,102.5,PHYLACINE,0,1,EltonTraits,,20,0,0,20,60,PHYLACINE,EltonTraits,
1201,Gerbilliscus_brantsii,Rodentia,Muridae,Gerbilliscus,brantsii,114.4,PHYLACINE,0,1,EltonTraits,,20,0,0,20,60,PHYLACINE,EltonTraits,
1202,Gerbillurus_vallinus,Rodentia,Muridae,Gerbillurus,vallinus,35.3,PHYLACINE,0,1,EltonTraits,,0,0,0,100,0,PHYLACINE,EltonTraits,
1203,Gerbillurus_setzeri,Rodentia,Muridae,Gerbillurus,setzeri,38.3,PHYLACINE,0,1,EltonTraits,,0,0,0,100,0,PHYLACINE,EltonTraits,
1204,Gerbillurus_tytonis,Rodentia,Muridae,Gerbillurus,tytonis,31,PHYLACINE,0,1,EltonTraits,,0,0,0,100,0,PHYLACINE,EltonTraits,
1205,Gerbillurus_paeba,Rodentia,Muridae,Gerbillurus,paeba,23.3,PHYLACINE,0,1,EltonTraits,,0,0,0,100,0,PHYLACINE,EltonTraits,
1206,Gerbillus_burtoni,Rodentia,Muridae,Gerbillus,burtoni,29.3,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1207,Gerbillus_cheesmani,Rodentia,Muridae,Gerbillus,cheesmani,28,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1208,Gerbillus_nancillus,Rodentia,Muridae,Gerbillus,nancillus,4.1,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1209,Gerbillus_hoogstraali,Rodentia,Muridae,Gerbillus,hoogstraali,24.2,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1210,Gerbillus_gleadowi,Rodentia,Muridae,Gerbillus,gleadowi,24,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1211,Gerbillus_floweri,Rodentia,Muridae,Gerbillus,floweri,56,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1212,Gerbillus_gerbillus,Rodentia,Muridae,Gerbillus,gerbillus,25,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1213,Gerbillus_latastei,Rodentia,Muridae,Gerbillus,latastei,39.6,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1214,Gerbillus_aquilus,Rodentia,Muridae,Gerbillus,aquilus,43.8,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1215,Gerbillus_andersoni,Rodentia,Muridae,Gerbillus,andersoni,24.5,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1216,Gerbillus_agag,Rodentia,Muridae,Gerbillus,agag,25.4,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1217,Gerbillus_acticola,Rodentia,Muridae,Gerbillus,acticola,51.3,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1218,Gerbillus_dunni,Rodentia,Muridae,Gerbillus,dunni,24.2,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1219,Gerbillus_pulvinatus,Rodentia,Muridae,Gerbillus,pulvinatus,29.2,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1220,Gerbillus_occiduus,Rodentia,Muridae,Gerbillus,occiduus,27.3,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1221,Gerbillus_tarabuli,Rodentia,Muridae,Gerbillus,tarabuli,42.5,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1222,Gerbillus_nigeriae,Rodentia,Muridae,Gerbillus,nigeriae,26.8,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1223,Gerbillus_rosalinda,Rodentia,Muridae,Gerbillus,rosalinda,27.6,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1224,Gerbillus_pyramidum,Rodentia,Muridae,Gerbillus,pyramidum,52,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1225,Gerbillus_hesperinus,Rodentia,Muridae,Gerbillus,hesperinus,30.2,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1226,Gerbillus_perpallidus,Rodentia,Muridae,Gerbillus,perpallidus,36.3,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1227,Gerbillus_watersi,Rodentia,Muridae,Gerbillus,watersi,10.4,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1228,Gerbillus_amoenus,Rodentia,Muridae,Gerbillus,amoenus,25,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1229,Gerbillus_henleyi,Rodentia,Muridae,Gerbillus,henleyi,8,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1230,Gerbillus_poecilops,Rodentia,Muridae,Gerbillus,poecilops,31.5,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1231,Gerbillus_mesopotamiae,Rodentia,Muridae,Gerbillus,mesopotamiae,20,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1232,Gerbillus_brockmani,Rodentia,Muridae,Gerbillus,brockmani,15.4,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1233,Gerbillus_pusillus,Rodentia,Muridae,Gerbillus,pusillus,17.4,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1234,Gerbillus_famulus,Rodentia,Muridae,Gerbillus,famulus,37,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1235,Gerbillus_principulus,Rodentia,Muridae,Gerbillus,principulus,16,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1236,Gerbillus_muriculus,Rodentia,Muridae,Gerbillus,muriculus,7.1,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1237,Gerbillus_nanus,Rodentia,Muridae,Gerbillus,nanus,21.5,PHYLACINE,0,1,EltonTraits,,20,0,0,30,50,PHYLACINE,EltonTraits,
1238,Meriones_tamariscinus,Rodentia,Muridae,Meriones,tamariscinus,120,PHYLACINE,0,1,EltonTraits,,20,0,10,20,50,PHYLACINE,EltonTraits,
1239,Meriones_libycus,Rodentia,Muridae,Meriones,libycus,91.3,PHYLACINE,0,1,EltonTraits,,20,0,10,20,50,PHYLACINE,EltonTraits,
1240,Meriones_meridianus,Rodentia,Muridae,Meriones,meridianus,41,PHYLACINE,0,1,EltonTraits,,20,0,10,20,50,PHYLACINE,EltonTraits,
1241,Meriones_arimalius,Rodentia,Muridae,Meriones,arimalius,87.6,PHYLACINE,0,1,EltonTraits,,20,0,10,20,50,PHYLACINE,EltonTraits,
1242,Meriones_shawi,Rodentia,Muridae,Meriones,shawi,90.6,PHYLACINE,0,1,EltonTraits,,20,0,10,20,50,PHYLACINE,EltonTraits,
1243,Meriones_crassus,Rodentia,Muridae,Meriones,crassus,80,PHYLACINE,0,1,EltonTraits,,20,0,10,20,50,PHYLACINE,EltonTraits,
1244,Meriones_tristrami,Rodentia,Muridae,Meriones,tristrami,105,PHYLACINE,0,1,EltonTraits,,20,0,10,20,50,PHYLACINE,EltonTraits,
1245,Meriones_grandis,Rodentia,Muridae,Meriones,grandis,205,PHYLACINE,0,1,EltonTraits,,20,0,10,20,50,PHYLACINE,EltonTraits,
1246,Meriones_unguiculatus,Rodentia,Muridae,Meriones,unguiculatus,53.3,PHYLACINE,0,1,EltonTraits,,20,0,10,20,50,PHYLACINE,EltonTraits,
1247,Meriones_zarudnyi,Rodentia,Muridae,Meriones,zarudnyi,82.4,PHYLACINE,0,1,EltonTraits,,20,0,10,20,50,PHYLACINE,EltonTraits,
1248,Meriones_dahli,Rodentia,Muridae,Meriones,dahli,34.1,PHYLACINE,0,1,EltonTraits,,20,0,10,20,50,PHYLACINE,EltonTraits,
1249,Meriones_vinogradovi,Rodentia,Muridae,Meriones,vinogradovi,150,PHYLACINE,0,1,EltonTraits,,20,0,10,20,50,PHYLACINE,EltonTraits,
1250,Meriones_chengi,Rodentia,Muridae,Meriones,chengi,91.3,PHYLACINE,0,1,EltonTraits,,20,0,10,20,50,PHYLACINE,EltonTraits,
1251,Meriones_sacramenti,Rodentia,Muridae,Meriones,sacramenti,200,PHYLACINE,0,1,EltonTraits,,20,0,10,20,50,PHYLACINE,EltonTraits,
1252,Meriones_hurrianae,Rodentia,Muridae,Meriones,hurrianae,70,PHYLACINE,0,1,EltonTraits,,20,0,10,20,50,PHYLACINE,EltonTraits,
1253,Meriones_rex,Rodentia,Muridae,Meriones,rex,125.3,PHYLACINE,0,1,EltonTraits,,20,0,10,20,50,PHYLACINE,EltonTraits,
1254,Meriones_persicus,Rodentia,Muridae,Meriones,persicus,100,PHYLACINE,0,1,EltonTraits,,20,0,10,20,50,PHYLACINE,EltonTraits,
1255,Microdillus_peeli,Rodentia,Muridae,Microdillus,peeli,8.9,PHYLACINE,0,1,EltonTraits,,23,0,9,17,51,PHYLACINE,EltonTraits,
1256,Pachyuromys_duprasi,Rodentia,Muridae,Pachyuromys,duprasi,47.5,PHYLACINE,0,1,EltonTraits,,100,0,0,0,0,PHYLACINE,Non-Herbivore,
1257,Myomyscus_angolensis,Rodentia,Muridae,Myomyscus,angolensis,48.3,PHYLACINE,0,1,EltonTraits,,40,0,0,30,30,PHYLACINE,EltonTraits,
1258,Myomyscus_yemeni,Rodentia,Muridae,Myomyscus,yemeni,64.8,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
1259,Myomyscus_verreauxii,Rodentia,Muridae,Myomyscus,verreauxii,41,PHYLACINE,0,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
1260,Myomyscus_brockmani,Rodentia,Muridae,Myomyscus,brockmani,29.5,PHYLACINE,0,1,EltonTraits,,65,0,0,18,18,PHYLACINE,EltonTraits,
1261,Nesokia_bunnii,Rodentia,Muridae,Nesokia,bunnii,520,PHYLACINE,0,1,EltonTraits,,0,0,20,30,50,PHYLACINE,EltonTraits,
1262,Nesokia_indica,Rodentia,Muridae,Nesokia,indica,370,PHYLACINE,0,1,EltonTraits,,0,0,20,30,50,PHYLACINE,EltonTraits,
1263,Praomys_misonnei,Rodentia,Muridae,Praomys,misonnei,39.1,PHYLACINE,1,1,EltonTraits,,20,0,30,30,20,PHYLACINE,EltonTraits,
1264,Praomys_degraaffi,Rodentia,Muridae,Praomys,degraaffi,45.5,PHYLACINE,1,1,EltonTraits,,20,0,40,27,13,PHYLACINE,EltonTraits,
1265,Praomys_minor,Rodentia,Muridae,Praomys,minor,42.8,PHYLACINE,1,1,EltonTraits,,20,0,30,30,20,PHYLACINE,EltonTraits,
1266,Praomys_verschureni,Rodentia,Muridae,Praomys,verschureni,49,PHYLACINE,1,1,EltonTraits,,50,0,20,20,10,PHYLACINE,EltonTraits,
1267,Praomys_obscurus,Rodentia,Muridae,Praomys,obscurus,47.2,PHYLACINE,1,1,EltonTraits,,20,0,40,27,13,PHYLACINE,EltonTraits,
1268,Praomys_lukolelae,Rodentia,Muridae,Praomys,lukolelae,41.6,PHYLACINE,1,1,EltonTraits,,50,0,20,20,10,PHYLACINE,EltonTraits,
1269,Praomys_daltoni,Rodentia,Muridae,Praomys,daltoni,38.5,PHYLACINE,1,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
1270,Praomys_jacksoni,Rodentia,Muridae,Praomys,jacksoni,42,PHYLACINE,1,1,EltonTraits,,20,0,30,30,20,PHYLACINE,EltonTraits,
1271,Praomys_petteri,Rodentia,Muridae,Praomys,petteri,49.3,PHYLACINE,1,1,EltonTraits,,20,0,40,27,13,PHYLACINE,EltonTraits,
1272,Praomys_hartwigi,Rodentia,Muridae,Praomys,hartwigi,57.2,PHYLACINE,1,1,EltonTraits,,20,0,30,30,20,PHYLACINE,EltonTraits,
1273,Praomys_derooi,Rodentia,Muridae,Praomys,derooi,32,PHYLACINE,1,1,EltonTraits,,80,0,0,0,20,PHYLACINE,EltonTraits,
1274,Praomys_delectorum,Rodentia,Muridae,Praomys,delectorum,36,PHYLACINE,1,1,EltonTraits,,20,0,30,30,20,PHYLACINE,EltonTraits,
1275,Praomys_rostratus,Rodentia,Muridae,Praomys,rostratus,40.9,PHYLACINE,1,1,EltonTraits,,20,0,30,30,20,PHYLACINE,EltonTraits,
1276,Praomys_tullbergi,Rodentia,Muridae,Praomys,tullbergi,35.8,PHYLACINE,1,1,EltonTraits,,20,0,30,30,20,PHYLACINE,EltonTraits,
1277,Praomys_mutoni,Rodentia,Muridae,Praomys,mutoni,52,PHYLACINE,1,1,EltonTraits,,20,0,30,30,20,PHYLACINE,EltonTraits,
1278,Protochromys_fellowsi,Rodentia,Muridae,Protochromys,fellowsi,81,PHYLACINE,0,1,EltonTraits,,0,0,60,0,40,PHYLACINE,EltonTraits,
1279,Abditomys_latidens,Rodentia,Muridae,Abditomys,latidens,269,PHYLACINE,1,0,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1280,Abeomelomys_sevia,Rodentia,Muridae,Abeomelomys,sevia,52,PHYLACINE,0,1,EltonTraits,,19,3,9,17,52,PHYLACINE,EltonTraits,
1281,Aethomys_silindensis,Rodentia,Muridae,Aethomys,silindensis,107.6,PHYLACINE,0,1,EltonTraits,,0,0,20,20,60,PHYLACINE,EltonTraits,
1282,Aethomys_stannarius,Rodentia,Muridae,Aethomys,stannarius,107.6,PHYLACINE,0,1,EltonTraits,,0,0,20,20,60,PHYLACINE,EltonTraits,
1283,Aethomys_nyikae,Rodentia,Muridae,Aethomys,nyikae,77,PHYLACINE,0,1,EltonTraits,,0,0,20,20,60,PHYLACINE,EltonTraits,
1284,Aethomys_kaiseri,Rodentia,Muridae,Aethomys,kaiseri,90,PHYLACINE,0,1,EltonTraits,,0,0,20,20,60,PHYLACINE,EltonTraits,
1285,Aethomys_ineptus,Rodentia,Muridae,Aethomys,ineptus,74.9,PHYLACINE,0,1,EltonTraits,,20,0,16,16,48,PHYLACINE,EltonTraits,
1286,Aethomys_hindei,Rodentia,Muridae,Aethomys,hindei,103.5,PHYLACINE,0,1,EltonTraits,,0,0,20,20,60,PHYLACINE,EltonTraits,
1287,Aethomys_chrysophilus,Rodentia,Muridae,Aethomys,chrysophilus,74.9,PHYLACINE,0,1,EltonTraits,,0,0,20,20,60,PHYLACINE,EltonTraits,
1288,Aethomys_bocagei,Rodentia,Muridae,Aethomys,bocagei,107.6,PHYLACINE,0,1,EltonTraits,,0,0,20,20,60,PHYLACINE,EltonTraits,
1289,Aethomys_thomasi,Rodentia,Muridae,Aethomys,thomasi,107.6,PHYLACINE,0,1,EltonTraits,,0,0,20,20,60,PHYLACINE,EltonTraits,
1290,Anisomys_imitator,Rodentia,Muridae,Anisomys,imitator,510.5,PHYLACINE,1,1,EltonTraits,,0,0,60,0,40,PHYLACINE,EltonTraits,
1291,Apodemus_epimelas,Rodentia,Muridae,Apodemus,epimelas,42,PHYLACINE,0,1,EltonTraits,,20,0,20,20,40,PHYLACINE,EltonTraits,
1292,Apodemus_mystacinus,Rodentia,Muridae,Apodemus,mystacinus,45.6,PHYLACINE,0,1,EltonTraits,,20,0,20,20,40,PHYLACINE,EltonTraits,
1293,Apodemus_agrarius,Rodentia,Muridae,Apodemus,agrarius,23.3,PHYLACINE,0,1,EltonTraits,,20,0,20,20,40,PHYLACINE,EltonTraits,
1294,Apodemus_alpicola,Rodentia,Muridae,Apodemus,alpicola,28.1,PHYLACINE,0,1,EltonTraits,,20,0,20,20,40,PHYLACINE,EltonTraits,
1295,Apodemus_argenteus,Rodentia,Muridae,Apodemus,argenteus,21,PHYLACINE,0,1,EltonTraits,,20,0,20,20,40,PHYLACINE,EltonTraits,
1296,Apodemus_chevrieri,Rodentia,Muridae,Apodemus,chevrieri,32.9,PHYLACINE,0,1,EltonTraits,,20,0,20,20,40,PHYLACINE,EltonTraits,
1297,Apodemus_draco,Rodentia,Muridae,Apodemus,draco,22.3,PHYLACINE,0,1,EltonTraits,,20,0,20,20,40,PHYLACINE,EltonTraits,
1298,Apodemus_flavicollis,Rodentia,Muridae,Apodemus,flavicollis,39,PHYLACINE,0,1,EltonTraits,,20,0,20,20,40,PHYLACINE,EltonTraits,
1299,Apodemus_gurkha,Rodentia,Muridae,Apodemus,gurkha,39.9,PHYLACINE,0,1,EltonTraits,,20,0,20,20,40,PHYLACINE,EltonTraits,
1300,Apodemus_latronum,Rodentia,Muridae,Apodemus,latronum,35.2,PHYLACINE,0,1,EltonTraits,,20,0,20,20,40,PHYLACINE,EltonTraits,
1301,Apodemus_witherbyi,Rodentia,Muridae,Apodemus,witherbyi,30,PHYLACINE,0,1,EltonTraits,,20,0,20,20,40,PHYLACINE,EltonTraits,
1302,Apodemus_pallipes,Rodentia,Muridae,Apodemus,pallipes,25.5,PHYLACINE,0,1,EltonTraits,,20,0,20,20,40,PHYLACINE,EltonTraits,
1303,Apodemus_peninsulae,Rodentia,Muridae,Apodemus,peninsulae,32.9,PHYLACINE,0,1,EltonTraits,,20,0,20,20,40,PHYLACINE,EltonTraits,
1304,Apodemus_ponticus,Rodentia,Muridae,Apodemus,ponticus,33.8,PHYLACINE,0,1,EltonTraits,,20,0,20,20,40,PHYLACINE,EltonTraits,
1305,Apodemus_rusiges,Rodentia,Muridae,Apodemus,rusiges,30.1,PHYLACINE,0,1,EltonTraits,,20,0,20,20,40,PHYLACINE,EltonTraits,
1306,Apodemus_semotus,Rodentia,Muridae,Apodemus,semotus,28.8,PHYLACINE,0,1,EltonTraits,,20,0,20,20,40,PHYLACINE,EltonTraits,
1307,Apodemus_speciosus,Rodentia,Muridae,Apodemus,speciosus,33.8,PHYLACINE,0,1,EltonTraits,,20,0,20,20,40,PHYLACINE,EltonTraits,
1308,Apodemus_sylvaticus,Rodentia,Muridae,Apodemus,sylvaticus,30.5,PHYLACINE,0,1,EltonTraits,,20,0,20,20,40,PHYLACINE,EltonTraits,
1309,Apodemus_uralensis,Rodentia,Muridae,Apodemus,uralensis,17.1,PHYLACINE,0,1,EltonTraits,,20,0,20,20,40,PHYLACINE,EltonTraits,
1310,Apodemus_hyrcanicus,Rodentia,Muridae,Apodemus,hyrcanicus,28.5,PHYLACINE,0,1,EltonTraits,,20,0,20,20,40,PHYLACINE,EltonTraits,
1311,Apomys_datae,Rodentia,Muridae,Apomys,datae,106,PHYLACINE,0,1,EltonTraits,,40,0,0,0,60,PHYLACINE,EltonTraits,
1312,Apomys_abrae,Rodentia,Muridae,Apomys,abrae,56.6,PHYLACINE,0,1,EltonTraits,,40,0,0,0,60,PHYLACINE,EltonTraits,
1313,Apomys_insignis,Rodentia,Muridae,Apomys,insignis,29.9,PHYLACINE,0,1,EltonTraits,,40,0,0,0,60,PHYLACINE,EltonTraits,
1314,Apomys_littoralis,Rodentia,Muridae,Apomys,littoralis,31,PHYLACINE,0,1,EltonTraits,,40,0,0,0,60,PHYLACINE,EltonTraits,
1315,Apomys_microdon,Rodentia,Muridae,Apomys,microdon,35.1,PHYLACINE,0,1,EltonTraits,,40,0,0,0,60,PHYLACINE,EltonTraits,
1316,Apomys_musculus,Rodentia,Muridae,Apomys,musculus,21.2,PHYLACINE,0,1,EltonTraits,,40,0,0,0,60,PHYLACINE,EltonTraits,
1317,Apomys_sacobianus,Rodentia,Muridae,Apomys,sacobianus,82.4,PHYLACINE,0,1,EltonTraits,,40,0,0,0,60,PHYLACINE,EltonTraits,
1318,Apomys_hylocetes,Rodentia,Muridae,Apomys,hylocetes,45.1,PHYLACINE,0,1,EltonTraits,,40,0,0,0,60,PHYLACINE,EltonTraits,
1319,Soricomys_musseri,Rodentia,Muridae,Soricomys,musseri,26.5,PHYLACINE,0,1,EltonTraits,,100,0,0,0,0,Duya et al. 2011 Fieldiana Life and Earth Sciences,Duya et al. 2011 Fieldiana Life and Earth Sciences,"Described as “an insectivore/vermivore species”. The PHYLACINE diet data was imputed, but based on other shrew-mice, this species is likely a strict invertivore. Therefore, we assign Invert as 100 (originally Invert as 88 and Plant as 12) and all other diet categories as 0."
1320,Arvicanthis_niloticus,Rodentia,Muridae,Arvicanthis,niloticus,106.9,PHYLACINE,0,1,EltonTraits,,0,0,0,30,70,PHYLACINE,EltonTraits,
1321,Arvicanthis_abyssinicus,Rodentia,Muridae,Arvicanthis,abyssinicus,77.1,PHYLACINE,0,1,EltonTraits,,0,0,0,30,70,PHYLACINE,EltonTraits,
1322,Arvicanthis_ansorgei,Rodentia,Muridae,Arvicanthis,ansorgei,113.5,PHYLACINE,0,1,EltonTraits,,0,0,0,30,70,PHYLACINE,EltonTraits,
1323,Arvicanthis_blicki,Rodentia,Muridae,Arvicanthis,blicki,128,PHYLACINE,0,1,EltonTraits,,0,0,0,30,70,PHYLACINE,EltonTraits,
1324,Arvicanthis_neumanni,Rodentia,Muridae,Arvicanthis,neumanni,95.1,PHYLACINE,0,1,EltonTraits,,0,0,0,30,70,PHYLACINE,EltonTraits,
1325,Arvicanthis_rufinus,Rodentia,Muridae,Arvicanthis,rufinus,144.1,PHYLACINE,0,1,EltonTraits,,0,0,0,30,70,PHYLACINE,EltonTraits,
1326,Arvicanthis_nairobae,Rodentia,Muridae,Arvicanthis,nairobae,104,PHYLACINE,0,1,EltonTraits,,0,0,0,30,70,PHYLACINE,EltonTraits,
1327,Bandicota_bengalensis,Rodentia,Muridae,Bandicota,bengalensis,188.5,PHYLACINE,0,1,EltonTraits,,20,0,0,0,80,PHYLACINE,EltonTraits,
1328,Bandicota_indica,Rodentia,Muridae,Bandicota,indica,720,PHYLACINE,0,1,EltonTraits,,20,0,0,0,80,PHYLACINE,EltonTraits,
1329,Bandicota_savilei,Rodentia,Muridae,Bandicota,savilei,199,PHYLACINE,0,1,EltonTraits,,20,0,0,0,80,PHYLACINE,EltonTraits,
1330,Batomys_salomonseni,Rodentia,Muridae,Batomys,salomonseni,187,PHYLACINE,0,1,EltonTraits,,0,0,30,30,40,PHYLACINE,EltonTraits,
1331,Batomys_granti,Rodentia,Muridae,Batomys,granti,177.8,PHYLACINE,0,1,EltonTraits,,0,0,30,30,40,PHYLACINE,EltonTraits,
1332,Batomys_dentatus,Rodentia,Muridae,Batomys,dentatus,196,PHYLACINE,0,1,EltonTraits,,0,0,30,30,40,PHYLACINE,EltonTraits,
1333,Berylmys_bowersi,Rodentia,Muridae,Berylmys,bowersi,300,PHYLACINE,0,1,EltonTraits,,30,0,20,10,40,PHYLACINE,EltonTraits,
1334,Berylmys_mackenziei,Rodentia,Muridae,Berylmys,mackenziei,256,PHYLACINE,0,1,EltonTraits,,30,0,20,10,40,PHYLACINE,EltonTraits,
1335,Berylmys_manipulus,Rodentia,Muridae,Berylmys,manipulus,116,PHYLACINE,0,1,EltonTraits,,30,0,20,10,40,PHYLACINE,EltonTraits,
1336,Berylmys_berdmorei,Rodentia,Muridae,Berylmys,berdmorei,235,PHYLACINE,0,1,EltonTraits,,30,0,20,10,40,PHYLACINE,EltonTraits,
1337,Bullimus_luzonicus,Rodentia,Muridae,Bullimus,luzonicus,445,PHYLACINE,0,1,EltonTraits,,28,3,8,15,46,PHYLACINE,EltonTraits,
1338,Bullimus_bagobus,Rodentia,Muridae,Bullimus,bagobus,432.5,PHYLACINE,0,1,EltonTraits,,28,3,8,15,46,PHYLACINE,EltonTraits,
1339,Bullimus_gamay,Rodentia,Muridae,Bullimus,gamay,368,PHYLACINE,0,1,EltonTraits,,28,3,8,15,46,PHYLACINE,EltonTraits,
1340,Bunomys_penitus,Rodentia,Muridae,Bunomys,penitus,170,PHYLACINE,0,1,EltonTraits,,60,0,40,0,0,PHYLACINE,EltonTraits,
1341,Bunomys_andrewsi,Rodentia,Muridae,Bunomys,andrewsi,125,PHYLACINE,0,1,EltonTraits,,60,0,40,0,0,PHYLACINE,EltonTraits,
1342,Bunomys_chrysocomus,Rodentia,Muridae,Bunomys,chrysocomus,116,PHYLACINE,0,1,EltonTraits,,60,0,40,0,0,PHYLACINE,EltonTraits,
1343,Bunomys_prolatus,Rodentia,Muridae,Bunomys,prolatus,131,PHYLACINE,0,1,EltonTraits,,60,0,40,0,0,PHYLACINE,EltonTraits,
1344,Carpomys_phaeurus,Rodentia,Muridae,Carpomys,phaeurus,123,PHYLACINE,1,0,EltonTraits,,8,0,10,20,61,PHYLACINE,EltonTraits,
1345,Carpomys_melanurus,Rodentia,Muridae,Carpomys,melanurus,165,PHYLACINE,1,0,EltonTraits,,7,0,10,21,62,PHYLACINE,EltonTraits,
1346,Chiromyscus_chiropus,Rodentia,Muridae,Chiromyscus,chiropus,77.8,PHYLACINE,1,0,EltonTraits,,38,0,7,14,41,PHYLACINE,EltonTraits,
1347,Chiropodomys_pusillus,Rodentia,Muridae,Chiropodomys,pusillus,21.5,PHYLACINE,1,0,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1348,Chiropodomys_muroides,Rodentia,Muridae,Chiropodomys,muroides,16.4,PHYLACINE,1,0,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1349,Chiropodomys_major,Rodentia,Muridae,Chiropodomys,major,42,PHYLACINE,1,0,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1350,Chiropodomys_gliroides,Rodentia,Muridae,Chiropodomys,gliroides,21.5,PHYLACINE,1,0,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1351,Chiropodomys_karlkoopmani,Rodentia,Muridae,Chiropodomys,karlkoopmani,29.1,PHYLACINE,1,0,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1352,Chiruromys_forbesi,Rodentia,Muridae,Chiruromys,forbesi,105.2,PHYLACINE,1,0,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1353,Chiruromys_lamia,Rodentia,Muridae,Chiruromys,lamia,47.2,PHYLACINE,1,0,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1354,Chiruromys_vates,Rodentia,Muridae,Chiruromys,vates,45.6,PHYLACINE,1,0,EltonTraits,,0,0,0,0,100,PHYLACINE,EltonTraits,
1355,Chrotomys_silaceus,Rodentia,Muridae,Chrotomys,silaceus,84.1,PHYLACINE,0,1,EltonTraits,,100,0,0,0,0,PHYLACINE,Non-Herbivore,
