"","cell_id","SRic","FRic","SES.FRic","FDis"
"355","X373",18,0.00155064953707813,-1.8817878897795,0.36931399828327
"356","X374",11,0.00412868811232908,-0.922556550010714,0.324174338585445
"357","X375",8,0.000851903478327373,-0.9763356296894,0.336886823499677
"358","X376",8,2.31706641769958e-05,-1.002702754112,0.12464099226338
"359","X377",7,8.10023394595111e-07,-1.0124278200606,0.101654599388156
"360","X380",7,1.01667396170792e-05,-0.639592812611678,0.152107011229427
"361","X381",7,0.000166159987967791,-1.13984652435194,0.187846492775799
"362","X382",7,0.00015150806755331,-0.936690520702153,0.193047764574175
"363","X383",7,0.00015150806755331,-0.858251453499223,0.193047764574175
"364","X384",7,0.000162300237395968,-0.91414592845017,0.239756073884737
"365","X385",8,0.000514384225886936,-0.862510775626397,0.25045831012161
"366","X386",7,0.000340449901276625,-0.806129191947442,0.253731983413917
"367","X387",7,0.000160371085462834,-0.968008373532121,0.231740860039889
"368","X388",12,0.00449342104116774,-1.14115550281854,0.333549340263343
"369","X389",13,0.010388352721639,-0.848573409411003,0.322070955886717
"370","X390",26,0.00280349960372929,-2.1826881916496,0.282889789469009
"371","X391",28,0.00599735740642734,-2.12169522296335,0.318214668164085
"372","X392",58,0.0538817094187689,-2.64104352383912,0.371699964213035
"373","X393",42,0.0784128146150144,-1.05157547489042,0.425285428194877
"374","X394",29,0.0577158532563651,-0.66122844489621,0.413425779872419
"375","X395",33,0.0519704512019517,-1.37305071997367,0.402047562011709
"376","X396",34,0.0681627175665603,-0.900366415110229,0.400744590801758
"377","X397",30,0.0755143500238736,-0.424904376592318,0.388144672344439
"378","X398",29,0.0806683423115992,-0.220345453412555,0.39544086218911
"379","X399",28,0.0829193175813067,-0.0330559058422967,0.398791362942848
"380","X400",31,0.100462465080627,0.289851658349801,0.394102206146739
"381","X401",37,0.103603276499161,-0.293602998402663,0.403944382293904
"382","X402",43,0.145645660020215,0.0243338131813123,0.413734423468192
"383","X403",50,0.181344953276485,0.355458254906456,0.432011707584683
"384","X404",45,0.156915136169645,0.442775015033139,0.448328410076136
"385","X405",21,0.0358808949400306,-0.799676245054698,0.353429356020029
"386","X406",27,0.0436813223016163,-1.04462428707566,0.335316220410036
"387","X407",27,0.0507484174666905,-0.907469833412459,0.356125188916596
"388","X408",30,0.0513862934703014,-1.13040151464309,0.351748502327464
"389","X409",30,0.0385885268480439,-1.43648570746159,0.332407527698606
"390","X410",30,0.0385885268480439,-1.40743816692631,0.329666980452947
"391","X411",29,0.0383718157275031,-1.49218756867776,0.326840382953516
"392","X412",30,0.0451921443927948,-1.38736370406879,0.339924828367665
"393","X413",30,0.0451889757253591,-1.14652263590926,0.356675830167248
"394","X414",31,0.0476621344400529,-1.04798571989365,0.376093953095962
"395","X415",38,0.0732402894459644,-0.998387840762872,0.401858211120359
"396","X416",26,0.0492540805635993,-0.800954612144587,0.392078981258342
"397","X417",14,0.00307482809143048,-1.30197840993533,0.382063246042589
"398","X418",18,0.00173325302073933,-1.69946630483612,0.3762593392163
"399","X419",17,0.00164394175541483,-1.67712351178967,0.342314368294868
"400","X420",6,8.10023394595109e-07,-0.667699968215779,0.111306900234586
"401","X421",6,8.10023394595109e-07,-0.561062825533216,0.111306900234586
"402","X422",7,8.10023394595113e-07,-0.799428036355655,0.101654599388156
"403","X423",7,1.04171938820167e-05,-0.985823755768346,0.153085823716525
"404","X424",7,1.01667396170792e-05,-0.964601461780243,0.152107011229427
